request_id	goal_id	query_id	variant_id	service	operation	normalized_query	parameters	requested_at_utc	page_cursor	response_status	result_count	response_checksum	client_version	cache_status	attempt	retry_events	rate_limit_events	policy_url	policy_checked_date	cache_path	terminal_state
REQ-G02-0046	G02	QRY-006	QRY-006-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:""source-range"" OR all:edge OR all:channels OR all:""frontier-addressable"" OR all:blocks OR all:typed OR all:external OR all:predecessor OR all:slabs OR all:spilled OR all:parent OR all:array OR all:disk OR all:tape OR all:spillable OR all:priority OR all:queue OR all:""external-memory"" OR all:bounded OR all:heap OR all:processing OR all:""out-of-core"" OR all:""semi-external"") AND (cat:cs.DS OR cat:cs.DB OR cat:cs.DC) AND NOT all:""in-memory-only BFS"" AND NOT all:""routing application only"" AND NOT all:""no memory model"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3A%22source-range%22%20OR%20all%3Aedge%20OR%20all%3Achannels%20OR%20all%3A%22frontier-addressable%22%20OR%20all%3Ablocks%20OR%20all%3Atyped%20OR%20all%3Aexternal%20OR%20all%3Apredecessor%20OR%20all%3Aslabs%20OR%20all%3Aspilled%20OR%20all%3Aparent%20OR%20all%3Aarray%20OR%20all%3Adisk%20OR%20all%3Atape%20OR%20all%3Aspillable%20OR%20all%3Apriority%20OR%20all%3Aqueue%20OR%20all%3A%22external-memory%22%20OR%20all%3Abounded%20OR%20all%3Aheap%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DB%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22in-memory-only%20BFS%22%20AND%20NOT%20all%3A%22routing%20application%20only%22%20AND%20NOT%20all%3A%22no%20memory%20model%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:44:41Z	0	200	15	107e71bba4dc0aa3f477d77f75130fce554302d2be65ebc8ea0c851b7f46e220	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-006-2021_CURRENT.datefilter-invalid.xml	FAILED
REQ-G02-0047	G02	QRY-007	QRY-007-ALL	arXiv	legacy_api_query_metadata	"(all:WCC OR all:""connected components"" OR all:Afforest) AND (all:canonical OR all:""pair-once"" OR all:edge OR all:stream OR all:undirected OR all:pair OR all:normalized OR all:runs OR all:""union-find"" OR all:parent OR all:labels OR all:""disjoint-set"" OR all:array OR all:component OR all:vector) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""strongly connected components"" AND NOT all:""wireless WCC"" AND NOT all:""community detection"""	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%20OR%20all%3AAfforest%29%20AND%20%28all%3Acanonical%20OR%20all%3A%22pair-once%22%20OR%20all%3Aedge%20OR%20all%3Astream%20OR%20all%3Aundirected%20OR%20all%3Apair%20OR%20all%3Anormalized%20OR%20all%3Aruns%20OR%20all%3A%22union-find%22%20OR%20all%3Aparent%20OR%20all%3Alabels%20OR%20all%3A%22disjoint-set%22%20OR%20all%3Aarray%20OR%20all%3Acomponent%20OR%20all%3Avector%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22strongly%20connected%20components%22%20AND%20NOT%20all%3A%22wireless%20WCC%22%20AND%20NOT%20all%3A%22community%20detection%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:44:46Z	0	200	15	e105ba77887fd10a3f729a71d0ddcaa6c23c4260a66d5db2ac3497b85a89030b	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-007-ALL.xml	COMPLETE
REQ-G02-0048	G02	QRY-007	QRY-007-PRE2001	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:WCC OR all:""connected components"" OR all:Afforest) AND (all:canonical OR all:""pair-once"" OR all:edge OR all:stream OR all:undirected OR all:pair OR all:normalized OR all:runs OR all:""union-find"" OR all:parent OR all:labels OR all:""disjoint-set"" OR all:array OR all:component OR all:vector) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""strongly connected components"" AND NOT all:""wireless WCC"" AND NOT all:""community detection"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%20OR%20all%3AAfforest%29%20AND%20%28all%3Acanonical%20OR%20all%3A%22pair-once%22%20OR%20all%3Aedge%20OR%20all%3Astream%20OR%20all%3Aundirected%20OR%20all%3Apair%20OR%20all%3Anormalized%20OR%20all%3Aruns%20OR%20all%3A%22union-find%22%20OR%20all%3Aparent%20OR%20all%3Alabels%20OR%20all%3A%22disjoint-set%22%20OR%20all%3Aarray%20OR%20all%3Acomponent%20OR%20all%3Avector%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22strongly%20connected%20components%22%20AND%20NOT%20all%3A%22wireless%20WCC%22%20AND%20NOT%20all%3A%22community%20detection%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:44:51Z	0	200	15	4cc29ffe05d23cee28e94ad6621f28f9fa07cf56ca9e2cdaf57612df7a3b4656	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-007-PRE2001.datefilter-invalid.xml	FAILED
REQ-G02-0049	G02	QRY-007	QRY-007-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:WCC OR all:""connected components"" OR all:Afforest) AND (all:canonical OR all:""pair-once"" OR all:edge OR all:stream OR all:undirected OR all:pair OR all:normalized OR all:runs OR all:""union-find"" OR all:parent OR all:labels OR all:""disjoint-set"" OR all:array OR all:component OR all:vector) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""strongly connected components"" AND NOT all:""wireless WCC"" AND NOT all:""community detection"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%20OR%20all%3AAfforest%29%20AND%20%28all%3Acanonical%20OR%20all%3A%22pair-once%22%20OR%20all%3Aedge%20OR%20all%3Astream%20OR%20all%3Aundirected%20OR%20all%3Apair%20OR%20all%3Anormalized%20OR%20all%3Aruns%20OR%20all%3A%22union-find%22%20OR%20all%3Aparent%20OR%20all%3Alabels%20OR%20all%3A%22disjoint-set%22%20OR%20all%3Aarray%20OR%20all%3Acomponent%20OR%20all%3Avector%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22strongly%20connected%20components%22%20AND%20NOT%20all%3A%22wireless%20WCC%22%20AND%20NOT%20all%3A%22community%20detection%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:44:55Z	0	200	15	f75d5a23b3933060b386a3d1e4246c5dc513f3fc745cc55957ce90242e362486	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-007-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0050	G02	QRY-007	QRY-007-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:WCC OR all:""connected components"" OR all:Afforest) AND (all:canonical OR all:""pair-once"" OR all:edge OR all:stream OR all:undirected OR all:pair OR all:normalized OR all:runs OR all:""union-find"" OR all:parent OR all:labels OR all:""disjoint-set"" OR all:array OR all:component OR all:vector) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""strongly connected components"" AND NOT all:""wireless WCC"" AND NOT all:""community detection"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%20OR%20all%3AAfforest%29%20AND%20%28all%3Acanonical%20OR%20all%3A%22pair-once%22%20OR%20all%3Aedge%20OR%20all%3Astream%20OR%20all%3Aundirected%20OR%20all%3Apair%20OR%20all%3Anormalized%20OR%20all%3Aruns%20OR%20all%3A%22union-find%22%20OR%20all%3Aparent%20OR%20all%3Alabels%20OR%20all%3A%22disjoint-set%22%20OR%20all%3Aarray%20OR%20all%3Acomponent%20OR%20all%3Avector%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22strongly%20connected%20components%22%20AND%20NOT%20all%3A%22wireless%20WCC%22%20AND%20NOT%20all%3A%22community%20detection%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:45:00Z	0	200	15	3fa3bea2c568a10e7c8a8ce83dba9df2cb1767dee36ff6a6f4d9c830df6f8189	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-007-2011_2020.datefilter-invalid.xml	FAILED
REQ-G02-0051	G02	QRY-007	QRY-007-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:WCC OR all:""connected components"" OR all:Afforest) AND (all:canonical OR all:""pair-once"" OR all:edge OR all:stream OR all:undirected OR all:pair OR all:normalized OR all:runs OR all:""union-find"" OR all:parent OR all:labels OR all:""disjoint-set"" OR all:array OR all:component OR all:vector) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""strongly connected components"" AND NOT all:""wireless WCC"" AND NOT all:""community detection"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%20OR%20all%3AAfforest%29%20AND%20%28all%3Acanonical%20OR%20all%3A%22pair-once%22%20OR%20all%3Aedge%20OR%20all%3Astream%20OR%20all%3Aundirected%20OR%20all%3Apair%20OR%20all%3Anormalized%20OR%20all%3Aruns%20OR%20all%3A%22union-find%22%20OR%20all%3Aparent%20OR%20all%3Alabels%20OR%20all%3A%22disjoint-set%22%20OR%20all%3Aarray%20OR%20all%3Acomponent%20OR%20all%3Avector%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22strongly%20connected%20components%22%20AND%20NOT%20all%3A%22wireless%20WCC%22%20AND%20NOT%20all%3A%22community%20detection%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:45:04Z	0	200	15	4c5a6825bd610cfbd97974cf67257e4bd5bcf0b15140f03cbe468e2f11455a86	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-007-2021_CURRENT.datefilter-invalid.xml	FAILED
REQ-G02-0052	G02	QRY-008	QRY-008-ALL	arXiv	legacy_api_query_metadata	"(all:WCC OR all:""connected components"") AND (all:""range-sharded"" OR all:union OR all:capsules OR all:partitioned OR all:label OR all:external OR all:windows OR all:""spanning-forest"" OR all:certificate OR all:connectivity OR all:witness OR all:forest OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:bounded OR all:merge OR all:""fan-in"" OR all:""multi-pass"" OR all:""k-way"" OR all:limited OR all:run OR all:merger) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.DB) AND NOT all:""approximate connectivity"" AND NOT all:""distributed-only system"" AND NOT all:""no exact certificate"""	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22range-sharded%22%20OR%20all%3Aunion%20OR%20all%3Acapsules%20OR%20all%3Apartitioned%20OR%20all%3Alabel%20OR%20all%3Aexternal%20OR%20all%3Awindows%20OR%20all%3A%22spanning-forest%22%20OR%20all%3Acertificate%20OR%20all%3Aconnectivity%20OR%20all%3Awitness%20OR%20all%3Aforest%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Abounded%20OR%20all%3Amerge%20OR%20all%3A%22fan-in%22%20OR%20all%3A%22multi-pass%22%20OR%20all%3A%22k-way%22%20OR%20all%3Alimited%20OR%20all%3Arun%20OR%20all%3Amerger%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.DB%29%20AND%20NOT%20all%3A%22approximate%20connectivity%22%20AND%20NOT%20all%3A%22distributed-only%20system%22%20AND%20NOT%20all%3A%22no%20exact%20certificate%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:45:08Z	0	200	15	4ea1be48643b387ee3d460cc2c4f16771388dc9961400273895383598a249b01	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-008-ALL.xml	COMPLETE
REQ-G02-0053	G02	QRY-008	QRY-008-PRE2001	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:WCC OR all:""connected components"") AND (all:""range-sharded"" OR all:union OR all:capsules OR all:partitioned OR all:label OR all:external OR all:windows OR all:""spanning-forest"" OR all:certificate OR all:connectivity OR all:witness OR all:forest OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:bounded OR all:merge OR all:""fan-in"" OR all:""multi-pass"" OR all:""k-way"" OR all:limited OR all:run OR all:merger) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.DB) AND NOT all:""approximate connectivity"" AND NOT all:""distributed-only system"" AND NOT all:""no exact certificate"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22range-sharded%22%20OR%20all%3Aunion%20OR%20all%3Acapsules%20OR%20all%3Apartitioned%20OR%20all%3Alabel%20OR%20all%3Aexternal%20OR%20all%3Awindows%20OR%20all%3A%22spanning-forest%22%20OR%20all%3Acertificate%20OR%20all%3Aconnectivity%20OR%20all%3Awitness%20OR%20all%3Aforest%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Abounded%20OR%20all%3Amerge%20OR%20all%3A%22fan-in%22%20OR%20all%3A%22multi-pass%22%20OR%20all%3A%22k-way%22%20OR%20all%3Alimited%20OR%20all%3Arun%20OR%20all%3Amerger%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.DB%29%20AND%20NOT%20all%3A%22approximate%20connectivity%22%20AND%20NOT%20all%3A%22distributed-only%20system%22%20AND%20NOT%20all%3A%22no%20exact%20certificate%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:45:13Z	0	200	15	a1cd02e2199efa02b25a2f8874a59c93bf0345d195518fc28f0649c8395da03f	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-008-PRE2001.datefilter-invalid.xml	FAILED
REQ-G02-0054	G02	QRY-008	QRY-008-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:WCC OR all:""connected components"") AND (all:""range-sharded"" OR all:union OR all:capsules OR all:partitioned OR all:label OR all:external OR all:windows OR all:""spanning-forest"" OR all:certificate OR all:connectivity OR all:witness OR all:forest OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:bounded OR all:merge OR all:""fan-in"" OR all:""multi-pass"" OR all:""k-way"" OR all:limited OR all:run OR all:merger) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.DB) AND NOT all:""approximate connectivity"" AND NOT all:""distributed-only system"" AND NOT all:""no exact certificate"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22range-sharded%22%20OR%20all%3Aunion%20OR%20all%3Acapsules%20OR%20all%3Apartitioned%20OR%20all%3Alabel%20OR%20all%3Aexternal%20OR%20all%3Awindows%20OR%20all%3A%22spanning-forest%22%20OR%20all%3Acertificate%20OR%20all%3Aconnectivity%20OR%20all%3Awitness%20OR%20all%3Aforest%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Abounded%20OR%20all%3Amerge%20OR%20all%3A%22fan-in%22%20OR%20all%3A%22multi-pass%22%20OR%20all%3A%22k-way%22%20OR%20all%3Alimited%20OR%20all%3Arun%20OR%20all%3Amerger%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.DB%29%20AND%20NOT%20all%3A%22approximate%20connectivity%22%20AND%20NOT%20all%3A%22distributed-only%20system%22%20AND%20NOT%20all%3A%22no%20exact%20certificate%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:45:18Z	0	200	15	d86c62d8269adad8ced9863f52e0357fe23b7e7edd6e551e9ac922f9312ae05c	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-008-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0055	G02	QRY-008	QRY-008-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:WCC OR all:""connected components"") AND (all:""range-sharded"" OR all:union OR all:capsules OR all:partitioned OR all:label OR all:external OR all:windows OR all:""spanning-forest"" OR all:certificate OR all:connectivity OR all:witness OR all:forest OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:bounded OR all:merge OR all:""fan-in"" OR all:""multi-pass"" OR all:""k-way"" OR all:limited OR all:run OR all:merger) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.DB) AND NOT all:""approximate connectivity"" AND NOT all:""distributed-only system"" AND NOT all:""no exact certificate"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22range-sharded%22%20OR%20all%3Aunion%20OR%20all%3Acapsules%20OR%20all%3Apartitioned%20OR%20all%3Alabel%20OR%20all%3Aexternal%20OR%20all%3Awindows%20OR%20all%3A%22spanning-forest%22%20OR%20all%3Acertificate%20OR%20all%3Aconnectivity%20OR%20all%3Awitness%20OR%20all%3Aforest%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Abounded%20OR%20all%3Amerge%20OR%20all%3A%22fan-in%22%20OR%20all%3A%22multi-pass%22%20OR%20all%3A%22k-way%22%20OR%20all%3Alimited%20OR%20all%3Arun%20OR%20all%3Amerger%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.DB%29%20AND%20NOT%20all%3A%22approximate%20connectivity%22%20AND%20NOT%20all%3A%22distributed-only%20system%22%20AND%20NOT%20all%3A%22no%20exact%20certificate%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:45:23Z	0	200	15	e9c4f77c8a6e5adf41567d6d06a89aa81d67c9fc0d0e8273578ed67b3f01c3e8	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-008-2011_2020.datefilter-invalid.xml	FAILED
REQ-G02-0056	G02	QRY-008	QRY-008-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:WCC OR all:""connected components"") AND (all:""range-sharded"" OR all:union OR all:capsules OR all:partitioned OR all:label OR all:external OR all:windows OR all:""spanning-forest"" OR all:certificate OR all:connectivity OR all:witness OR all:forest OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:bounded OR all:merge OR all:""fan-in"" OR all:""multi-pass"" OR all:""k-way"" OR all:limited OR all:run OR all:merger) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.DB) AND NOT all:""approximate connectivity"" AND NOT all:""distributed-only system"" AND NOT all:""no exact certificate"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22range-sharded%22%20OR%20all%3Aunion%20OR%20all%3Acapsules%20OR%20all%3Apartitioned%20OR%20all%3Alabel%20OR%20all%3Aexternal%20OR%20all%3Awindows%20OR%20all%3A%22spanning-forest%22%20OR%20all%3Acertificate%20OR%20all%3Aconnectivity%20OR%20all%3Awitness%20OR%20all%3Aforest%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Abounded%20OR%20all%3Amerge%20OR%20all%3A%22fan-in%22%20OR%20all%3A%22multi-pass%22%20OR%20all%3A%22k-way%22%20OR%20all%3Alimited%20OR%20all%3Arun%20OR%20all%3Amerger%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.DB%29%20AND%20NOT%20all%3A%22approximate%20connectivity%22%20AND%20NOT%20all%3A%22distributed-only%20system%22%20AND%20NOT%20all%3A%22no%20exact%20certificate%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:45:28Z	0	200	15	d32b360931a23465719ec7d4d19ef8f0f0c8c892213b38c01ac434bbc9a2d8ec	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-008-2021_CURRENT.datefilter-invalid.xml	FAILED
REQ-G02-0057	G02	QRY-009	QRY-009-ALL	arXiv	legacy_api_query_metadata	"(all:""triangle counting"" OR all:""set intersection"") AND (all:degeneracy OR all:ordering OR all:""k-core"" OR all:orientation OR all:arboricity OR all:""forward-oriented"" OR all:adjacency OR all:oriented OR all:neighbor OR all:lists OR all:""forward-only"" OR all:motif OR all:view) AND (cat:cs.DS OR cat:cs.PF) AND NOT all:""geometric triangles"" AND NOT all:""triangle inequality"" AND NOT all:""computer vision"""	max_results=15&search_query=%28all%3A%22triangle%20counting%22%20OR%20all%3A%22set%20intersection%22%29%20AND%20%28all%3Adegeneracy%20OR%20all%3Aordering%20OR%20all%3A%22k-core%22%20OR%20all%3Aorientation%20OR%20all%3Aarboricity%20OR%20all%3A%22forward-oriented%22%20OR%20all%3Aadjacency%20OR%20all%3Aoriented%20OR%20all%3Aneighbor%20OR%20all%3Alists%20OR%20all%3A%22forward-only%22%20OR%20all%3Amotif%20OR%20all%3Aview%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22geometric%20triangles%22%20AND%20NOT%20all%3A%22triangle%20inequality%22%20AND%20NOT%20all%3A%22computer%20vision%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:45:33Z	0	200	15	797003862cf2289a5e21e819f8e656ee2228013f70619d4389e6f14a89d5b26f	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-009-ALL.xml	COMPLETE
