stop_id	candidate_identity	seed_paper_id	parent_paper_id	depth	direction	decision_score	score_breakdown	architecture_question_ids	provider_name	provider_id	reason
STOP-G03-3c5f09b589aa184e	PAPER-2112.12704	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:0b5fc14b1621846639872d06b7c6ed9b9cae082c	PER_SEED_DIRECTION_QUOTA
STOP-G03-f61c9508be3c76c4	PAPER-2205.02485	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:9ef081b03cdcd2cbe1aec9fa13513613680237fa	PER_SEED_DIRECTION_QUOTA
STOP-G03-e0bbd66170d1f581	PAPER-2209.13355	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:3ba705dde6631f79030592bc6ca8a6faa5741cbd	PER_SEED_DIRECTION_QUOTA
STOP-G03-42a7fc3dbaae58e4	PAPER-2210.03211	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:06169781b5ace9d24eace02c051b7f38a683359c	PER_SEED_DIRECTION_QUOTA
STOP-G03-ad7910df6a6a84b6	PAPER-2301.03032	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:9e31989b5d817bd13a76d727907ddca7c736a288	PER_SEED_DIRECTION_QUOTA
STOP-G03-805d4f7db6fbb195	PAPER-2303.17679	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:e2437cb57fc293a8b8c7f18927558435f11d73e6	PER_SEED_DIRECTION_QUOTA
STOP-G03-9370eae7c17fc2dc	PAPER-2312.08140	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:3c309750e6922f1c2be222dfc18ee830fb889279	PER_SEED_DIRECTION_QUOTA
STOP-G03-9fc65831ff383c3f	PAPER-2403.01261	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-004|AQ-006|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:fd3ac406229e7d839f27cf1be046bc748b95a17a	PER_SEED_DIRECTION_QUOTA
STOP-G03-0e0da1c76e7ca578	PAPER-2411.02268	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010	SemanticScholar	S2:3c4cc1d293b1c5a28f0f931e53f2d8dc713290bf	PER_SEED_DIRECTION_QUOTA
STOP-G03-8a18af7d6dc940b6	PAPER-2411.10290	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:3341caa46eaaa214841f9e20ffcb5f0e8a8fb550	PER_SEED_DIRECTION_QUOTA
STOP-G03-b8742c36c67080fa	PAPER-2412.12382	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-005|AQ-006|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:6fe0a58ddcd50640ae8a3a334d76fd11f5071284	PER_SEED_DIRECTION_QUOTA
STOP-G03-644fb767d8f9445c	PAPER-2504.17615	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:29f87b7f8be88fe98d4f270b0f84cf6cf268d341	PER_SEED_DIRECTION_QUOTA
STOP-G03-9ac9deb41850d22a	PAPER-2507.06471	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009	SemanticScholar	S2:7350c1aae1086736868570095c263be3aed550a1	PER_SEED_DIRECTION_QUOTA
STOP-G03-fb04129b24ff0c63	PAPER-HASH-05b5423f3f17b92e	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:57232ec6295b219bbee25fa3421b9be3a42431b2	PER_SEED_DIRECTION_QUOTA
STOP-G03-131da6ffe19f1cd3	PAPER-HASH-0bde26ae57a7447d	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-005|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:42de064d6edc267bf56e4adfaf6f6ed61ab537b0	PER_SEED_DIRECTION_QUOTA
STOP-G03-18cdbdd01c9724d4	PAPER-HASH-0f9926f9a65de004	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-006|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:11e734e06e66d1b423453983877a48cf37b9b522	PER_SEED_DIRECTION_QUOTA
STOP-G03-26dd91aa717fd440	PAPER-HASH-12e431bd7656f390	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-004|AQ-006|AQ-008|AQ-009|AQ-012	SemanticScholar	S2:55e36a03bdb922b7c8648785d33313a2fb79e808	PER_SEED_DIRECTION_QUOTA
STOP-G03-98f52b74244140ac	PAPER-HASH-2402a12a8775517b	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009	SemanticScholar	S2:e76856d0ef10c929238a0184304aa4ee0fdec56f	PER_SEED_DIRECTION_QUOTA
STOP-G03-c855dcddd620d78c	PAPER-HASH-34d8078e741492d5	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:ea1818da50951c6194de0cdaf33a1d78a6e5b0aa	PER_SEED_DIRECTION_QUOTA
STOP-G03-de9f215a8d9e31e7	PAPER-HASH-3c6d7bfee8c60d14	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-006|AQ-012	SemanticScholar	S2:28b5ded28f12628fb89af55fbca3f7e35930639e	PER_SEED_DIRECTION_QUOTA
STOP-G03-69f205ab9044a350	PAPER-HASH-483d11d1f63ca99b	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:955b61749d9fc7510696931cdf619bd3f1db8379	PER_SEED_DIRECTION_QUOTA
STOP-G03-b8ed4b80e998fedf	PAPER-HASH-4849b700ce9394f0	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010	SemanticScholar	S2:4bef3229d5d40906d76db678f41863633c7ba22e	PER_SEED_DIRECTION_QUOTA
STOP-G03-a2b19ea9f13726c5	PAPER-HASH-49d021045342fc96	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-006|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:9e983248a04436f12b4c9d680652fe3b63b845a1	PER_SEED_DIRECTION_QUOTA
STOP-G03-a622084001ce3fd8	PAPER-HASH-4dc87a3fa26b767a	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:d189b531388a6b82370f99c8a9cb9182f7f30697	PER_SEED_DIRECTION_QUOTA
STOP-G03-03eebb0fbb9a7c49	PAPER-HASH-5033bfd43d4ffe53	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009	SemanticScholar	S2:3232a9bc382cea8503862a7af8b6b8848b9a9d08	PER_SEED_DIRECTION_QUOTA
STOP-G03-9b1dc9cdf0792bca	PAPER-HASH-5309504f962afa2b	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-009	SemanticScholar	S2:5df757a4638036f2e3d858026ea7fb0d60f3dad4	PER_SEED_DIRECTION_QUOTA
STOP-G03-6893f9a57f92112c	PAPER-HASH-56a017dd4fe2c454	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:0c94536da93dde613516083aef63b29ea3d59523	PER_SEED_DIRECTION_QUOTA
STOP-G03-893d8387b0e42c10	PAPER-HASH-5924fd1684c1bcae	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-005|AQ-006|AQ-008|AQ-009|AQ-010	SemanticScholar	S2:4b72c16db191f13011f599bf1e2f83d01eee16b3	PER_SEED_DIRECTION_QUOTA
STOP-G03-0a3ebf4f3db7087a	PAPER-HASH-61748078e4f7a9d4	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	80	ALG=40;MECH=25;ROLE=15;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009	SemanticScholar	S2:957dc98e96c2c98819913277709c65356e701495	PER_SEED_DIRECTION_QUOTA
STOP-G03-178cb238f5dac540	PAPER-HASH-61f3b261de657e17	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-005|AQ-008|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:839db1a6529346759bb03446a231b60bcc5ea10e	PER_SEED_DIRECTION_QUOTA
STOP-G03-d27f7e6465b9b95e	PAPER-HASH-65d3c75f209d0636	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:1ee769b51c89ac2035de66d534a43579b6b582e9	PER_SEED_DIRECTION_QUOTA
STOP-G03-548b32f5dd64b603	PAPER-HASH-66898595afbfc312	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-006|AQ-008|AQ-009|AQ-012	SemanticScholar	S2:84ff0f2c1da5a161b1a3851434c439d864939c76	PER_SEED_DIRECTION_QUOTA
STOP-G03-0ec8ed20d70f09bb	PAPER-HASH-7646431d5343a2c4	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:28bf200108a8a3e98e75d3ba20ce4921a724f2b8	PER_SEED_DIRECTION_QUOTA
STOP-G03-73b46f5a15df6a99	PAPER-HASH-79829a956b270c7b	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-004|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:bc8f73c8828c786ceaf7776d555bdcb178797970	PER_SEED_DIRECTION_QUOTA
STOP-G03-40bd54a8db4df742	PAPER-HASH-7a36d24367f13a6f	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:43f8e7f34f3feafbff7ceb0c3cb4f9d192037068	PER_SEED_DIRECTION_QUOTA
STOP-G03-cddccb7265989add	PAPER-HASH-80b4df473d634c92	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-004|AQ-005|AQ-006|AQ-012	SemanticScholar	S2:d7163c218d6d84d77fe6870ce63ffa728579a46c	PER_SEED_DIRECTION_QUOTA
STOP-G03-34f5c6125588f0bd	PAPER-HASH-8a2800795fbc0bce	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:e5605c21b8b141d93ddeaa04611115359635fdcf	PER_SEED_DIRECTION_QUOTA
STOP-G03-c5f2344ef983094e	PAPER-HASH-90d06cf37e12786d	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009	SemanticScholar	S2:ac28ee3ace5f38f67371e01e865c8e478534b9e6	PER_SEED_DIRECTION_QUOTA
STOP-G03-8499065efcad7d59	PAPER-HASH-93c16cc3af02ea73	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:250f70e12ca5b8cd76e2a83b373b28b4e903757c	PER_SEED_DIRECTION_QUOTA
STOP-G03-aa2ff824b2b6dd03	PAPER-HASH-96d72fa289fd74d8	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-008|AQ-010	SemanticScholar	S2:3d432179b3e124950be9c1f17d3485ce23abfcb7	PER_SEED_DIRECTION_QUOTA
STOP-G03-7f1360d4c7d0f322	PAPER-HASH-99961c9904981f0f	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:abe9745a482817a96f7d7f3b899055bcfa05820b	PER_SEED_DIRECTION_QUOTA
STOP-G03-384863b150811779	PAPER-HASH-9f824ff9bbe9428e	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009	SemanticScholar	S2:1111a0b43fc370cb29664569857e735c1bf1cdcb	PER_SEED_DIRECTION_QUOTA
STOP-G03-8f5494bf5c0ab45f	PAPER-HASH-a256c5540a98dfc3	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:9836abfc103eb97cc0169b0933279f77f6b63490	PER_SEED_DIRECTION_QUOTA
STOP-G03-4e1b0700adfd9af7	PAPER-HASH-a3d2008c597de7b3	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:f31e596956ace804a05f2e7755f628064cd7ea1c	PER_SEED_DIRECTION_QUOTA
STOP-G03-2fbc61e13c0b0127	PAPER-HASH-ac8e8d3de01011c3	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:889181f63fd388b43288375279425bf606ec9975	PER_SEED_DIRECTION_QUOTA
STOP-G03-d2833d04e6359752	PAPER-HASH-acdaad2ee2341eba	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-009|AQ-011	SemanticScholar	S2:4409ac54aa8379eb604e2a49aa9e74ce7e796ce6	PER_SEED_DIRECTION_QUOTA
STOP-G03-3951cc55c0fcffe4	PAPER-HASH-afc041354b1ec6c4	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010	SemanticScholar	S2:ed2755b92eeeaf5545f46d1692e2539527972fac	PER_SEED_DIRECTION_QUOTA
STOP-G03-950a77240828f2b8	PAPER-HASH-bd89b7a4872ff6b5	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:89435161158c851fc39766f5f6d7a7536a0fa968	PER_SEED_DIRECTION_QUOTA
STOP-G03-52caa7a2fe4c9577	PAPER-HASH-bf5077d963f99d24	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:1a8a02d7e943d4adfa2aba1cb62e2d5c5a339635	PER_SEED_DIRECTION_QUOTA
STOP-G03-7cfc599dc7942954	PAPER-HASH-ceffe6ea425b7239	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:3e1e3e1500be94e484d4bc7842924bbd8eb225bb	PER_SEED_DIRECTION_QUOTA
STOP-G03-04d66111ccf9679c	PAPER-HASH-d3f7f82cf6af604b	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009	SemanticScholar	S2:d9e812f67b488bfbb8f08398e85312c4876844c0	PER_SEED_DIRECTION_QUOTA
STOP-G03-bdcfc475583524f3	PAPER-HASH-d5b94a479eaddcef	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	40	ALG=40;MECH=0;ROLE=0;AGE=0;FALS=0	AQ-004|AQ-006	SemanticScholar	S2:8a6d6653723cecc167fbec5311aac111fb93b1e1	PER_SEED_DIRECTION_QUOTA
STOP-G03-e79c52a300d4a6d1	PAPER-HASH-d6f4d26f5409007f	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:a1e847bab3d3587aa161ecf211a45ea937045d5e	PER_SEED_DIRECTION_QUOTA
STOP-G03-b10e5834664b15dc	PAPER-HASH-dc111a18990e6546	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-005|AQ-006|AQ-009|AQ-010	SemanticScholar	S2:fb78688f175a1de37fedf91323cceb093fa71b14	PER_SEED_DIRECTION_QUOTA
STOP-G03-5f2f9cacca6d5797	PAPER-HASH-e3316ce7aa6938a1	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:88876524a72983a372b74686a2d7f4fc22ec72ce	PER_SEED_DIRECTION_QUOTA
STOP-G03-da0d47d028b271f0	PAPER-HASH-e394b315f218ae99	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-005|AQ-006|AQ-010	SemanticScholar	S2:3da967063ea0ef9e769c739d05d9ddc1f48f3b08	PER_SEED_DIRECTION_QUOTA
STOP-G03-0b6ff9ca6989dc6d	PAPER-HASH-e7b018aae7ca91af	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-004|AQ-005|AQ-006|AQ-007|AQ-012	SemanticScholar	S2:17c0baedc1f26d2b9435d3a80d3e6d3eae773759	PER_SEED_DIRECTION_QUOTA
STOP-G03-7d599d1f13dc623a	PAPER-HASH-e884c9a86e4b6638	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009	SemanticScholar	S2:d1507da63bb1f5fb083c1e69155c0847aa8e8cc6	PER_SEED_DIRECTION_QUOTA
STOP-G03-3bf9539e2c7e62a4	PAPER-HASH-f018302761f7f335	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010	SemanticScholar	S2:0976a48bf05de1b4fe875c2dcdda199bcbcee992	PER_SEED_DIRECTION_QUOTA
STOP-G03-c74bf96b34ac0640	PAPER-HASH-f2dbcfb3d89ade2c	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:9fbdf0b058ff6f6b07f1852f704f98d9394c1b99	PER_SEED_DIRECTION_QUOTA
STOP-G03-eb51f41fa5ec540b	PAPER-HASH-f7bd45068b2bfca8	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-006|AQ-009|AQ-012	SemanticScholar	S2:3e189b98454eb4fe827d6e25fdc09ca3077820d6	PER_SEED_DIRECTION_QUOTA
STOP-G03-42625a7af3d39c0e	PAPER-HASH-f8b08fd250a7e161	PAPER-1304.4453	PAPER-1304.4453	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-004|AQ-005|AQ-006|AQ-008|AQ-011	SemanticScholar	S2:fbe3ef235277dd69220ff953423f0ba1ccba945a	PER_SEED_DIRECTION_QUOTA
STOP-G03-e3329f0debd8ed9b	PAPER-1205.6233	PAPER-1304.4453	PAPER-1205.6233	2	BACKWARD	80	ALG=40;MECH=25;ROLE=15;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:7fb27e0123ca907b55b8ef57afa1612731eba034	REQUEST_RETRY_RESERVE
STOP-G03-7cff4d8796f25e1a	PAPER-HASH-b3b01325cae00d33	PAPER-1304.4453	PAPER-HASH-b3b01325cae00d33	2	FORWARD	80	ALG=40;MECH=25;ROLE=15;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:d18e8e112d58c31be8d407ab2e6a19bab17cc12c	REQUEST_RETRY_RESERVE
STOP-G03-08593348b13ac656	PAPER-HASH-56e98b993fbb0790	PAPER-1407.6755	PAPER-1407.6755	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=0;FALS=0	NONE	SemanticScholar	S2:be7b7b177b3031e764530224e9b9466c470b82a6	NO_DECISION_IMPACT
STOP-G03-20cf1ba904b540f9	PAPER-HASH-9bfdfe307000dab3	PAPER-1407.6755	PAPER-1407.6755	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:2e376d07bb2317969a5fec3d2dcead4e2bb885b9	NO_DECISION_IMPACT
STOP-G03-c3e64b33bfe8e824	PAPER-HASH-fcb5f38f9cd392cb	PAPER-1407.6755	PAPER-1407.6755	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=0;FALS=0	NONE	SemanticScholar	S2:32963052061d9eda815f996a57ea735099372975	NO_DECISION_IMPACT
STOP-G03-e8a62f892c7bc5c3	PAPER-HASH-ff0308097639e5cf	PAPER-1407.6755	PAPER-1407.6755	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=0;FALS=0	NONE	SemanticScholar	S2:fede3a863f606e16854a500c77f277febbc53938	NO_DECISION_IMPACT
STOP-G03-da079aee5124ccfa	PAPER-1102.1783	PAPER-1407.6755	PAPER-1407.6755	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:08d41ce08c573b44d130ed6ae3d98740825af6bf	PER_SEED_DIRECTION_QUOTA
STOP-G03-3c1e030a0864b210	PAPER-1209.5608	PAPER-1407.6755	PAPER-1407.6755	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:71062413ef1f7c7d94292f18b1459adfb6ae5243	PER_SEED_DIRECTION_QUOTA
