entry_kind	name	family	mode	estimate_variant	config_inputs	result_columns	source_file	source_line	support_status	architecture_needs	memory_needs	test_oracle	prd_impact	deprecated_by
procedure	gds.betweenness.stats	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/betweenness/BetweennessCentralityStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.betweenness.stats.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/betweenness/BetweennessCentralityStatsProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.betweenness.stream	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/betweenness/BetweennessCentralityStreamProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.betweenness.stream.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/betweenness/BetweennessCentralityStreamProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.betweenness.write	centrality	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/betweenness/BetweennessCentralityWriteProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.betweenness.write.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/betweenness/BetweennessCentralityWriteProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bridges.stream	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/bridges/BridgesStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bridges.stream.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/bridges/BridgesStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.closeness.harmonic.mutate	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/harmonic/HarmonicCentralityMutateProc.java	39	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.closeness.harmonic.stats	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/harmonic/HarmonicCentralityStatsProc.java	39	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.closeness.harmonic.stream	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/harmonic/HarmonicCentralityStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.closeness.harmonic.write	centrality	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/harmonic/HarmonicCentralityWriteProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.closeness.mutate	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/closeness/ClosenessCentralityMutateProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.closeness.stats	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/closeness/ClosenessCentralityStatsProc.java	40	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.closeness.stream	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/closeness/ClosenessCentralityStreamProc.java	40	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.closeness.write	centrality	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/closeness/ClosenessCentralityWriteProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.degree.mutate	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/degree/DegreeCentralityMutateProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.degree.mutate.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/degree/DegreeCentralityMutateProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.degree.stats	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/degree/DegreeCentralityStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.degree.stats.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/degree/DegreeCentralityStatsProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.degree.stream	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/degree/DegreeCentralityStreamProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.degree.stream.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/degree/DegreeCentralityStreamProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.degree.write	centrality	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/degree/DegreeCentralityWriteProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.degree.write.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/degree/DegreeCentralityWriteProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.eigenvector.mutate	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/EigenvectorMutateProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.eigenvector.mutate.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/EigenvectorMutateProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.eigenvector.stats	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/EigenvectorStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.eigenvector.stats.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/EigenvectorStatsProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.eigenvector.stream	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/EigenvectorStreamProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.eigenvector.stream.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/EigenvectorStreamProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.eigenvector.write	centrality	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/EigenvectorWriteProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.eigenvector.write.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/EigenvectorWriteProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hits.mutate	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/hits/HitsMutateProc.java	44	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hits.mutate.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/hits/HitsMutateProc.java	53	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hits.stats	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/hits/HitsStatsProc.java	43	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hits.stats.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/hits/HitsStatsProc.java	52	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hits.stream	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/hits/HitsStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hits.stream.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/hits/HitsStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hits.write	centrality	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/hits/HitsWriteProc.java	43	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hits.write.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/hits/HitsWriteProc.java	52	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.influenceMaximization.celf.mutate	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/influenceMaximization/CELFMutateProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.influenceMaximization.celf.mutate.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/influenceMaximization/CELFMutateProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.influenceMaximization.celf.stats	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/influenceMaximization/CELFStatsProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.influenceMaximization.celf.stats.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/influenceMaximization/CELFStatsProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.influenceMaximization.celf.stream	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/influenceMaximization/CELFStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.influenceMaximization.celf.stream.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/influenceMaximization/CELFStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.influenceMaximization.celf.write	centrality	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/influenceMaximization/CELFWriteProc.java	43	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.influenceMaximization.celf.write.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/influenceMaximization/CELFWriteProc.java	52	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.pageRank.mutate	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/PageRankMutateProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.pageRank.mutate.estimate	centrality	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/PageRankMutateProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.pageRank.stats	centrality	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/centrality/src/main/java/org/neo4j/gds/pagerank/PageRankStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus algorithm state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
