canonical_hint	raw_name	path	line_start	line_end	context_kind	evidence_id
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	147	147	storage_algorithm	A09-O0896
recall-validation	recall@k	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	148	148	verification_method	A09-O0897
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	149	149	algorithm_family	A09-O0898
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	149	149	storage_algorithm	A09-O0899
pull-operator-pipeline	Pull Operator	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	1	1	protocol	A09-O0900
degree-centrality	degree	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	89	89	algorithm	A09-O0901
stub-conformance	TCK	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	109	109	verification_method	A09-O0902
record-chain-adjacency	record-chain	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	140	140	storage_algorithm	A09-O0903
frontier-push-pull	push-pull	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	141	141	algorithm_family	A09-O0904
bm25-scoring	bm25	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	142	142	algorithm	A09-O0905
wand-pruning	wand	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	142	142	algorithm_family	A09-O0906
hnsw-search	HNSW	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	145	145	algorithm	A09-O0907
superstep-bsp	BSP	docs_PRD06/graph-learning/research-papers-ledger.md	17	17	algorithm_family	A09-O0908
frontier-push-pull	push/pull	docs_PRD06/graph-learning/research-papers-ledger.md	18	18	algorithm_family	A09-O0909
out-of-core-graph-processing	out-of-core	docs_PRD06/graph-learning/research-papers-ledger.md	20	20	storage_algorithm	A09-O0910
out-of-core-graph-processing	X-Stream	docs_PRD06/graph-learning/research-papers-ledger.md	21	21	storage_algorithm	A09-O0911
out-of-core-graph-processing	out-of-core	docs_PRD06/graph-learning/research-papers-ledger.md	22	22	storage_algorithm	A09-O0912
graph-partitioning	Vertex-cut	docs_PRD06/graph-learning/research-papers-ledger.md	23	23	algorithm_family	A09-O0913
bfs	BFS	docs_PRD06/graph-learning/research-papers-ledger.md	25	25	algorithm	A09-O0914
frontier-push-pull	direction-optim	docs_PRD06/graph-learning/research-papers-ledger.md	25	25	algorithm_family	A09-O0915
louvain	Louvain	docs_PRD06/graph-learning/research-papers-ledger.md	27	27	algorithm	A09-O0916
louvain	Louvain	docs_PRD06/graph-learning/research-papers-ledger.md	28	28	algorithm	A09-O0917
leiden	Leiden	docs_PRD06/graph-learning/research-papers-ledger.md	28	28	algorithm	A09-O0918
pagerank	PageRank	docs_PRD06/graph-learning/research-papers-ledger.md	30	30	algorithm	A09-O0919
graph-embeddings	embeddings	docs_PRD06/graph-learning/research-papers-ledger.md	32	32	algorithm_family	A09-O0920
node2vec	node2vec	docs_PRD06/graph-learning/research-papers-ledger.md	36	36	algorithm	A09-O0921
graph-embeddings	embeddings	docs_PRD06/graph-learning/research-papers-ledger.md	36	36	algorithm_family	A09-O0922
node2vec	node2vec	docs_PRD06/graph-learning/research-papers-ledger.md	37	37	algorithm	A09-O0923
fastrp	FastRP	docs_PRD06/graph-learning/research-papers-ledger.md	38	38	algorithm	A09-O0924
graph-embeddings	Embeddings	docs_PRD06/graph-learning/research-papers-ledger.md	38	38	algorithm_family	A09-O0925
graphsage	GraphSAGE	docs_PRD06/graph-learning/research-papers-ledger.md	39	39	algorithm	A09-O0926
hnsw-search	HNSW	docs_PRD06/graph-learning/research-papers-ledger.md	45	45	algorithm	A09-O0927
vamana-ann	DiskANN	docs_PRD06/graph-learning/research-papers-ledger.md	46	46	algorithm_family	A09-O0928
vamana-ann	DiskANN	docs_PRD06/graph-learning/research-papers-ledger.md	47	47	algorithm_family	A09-O0929
ivf-probe	IVF	docs_PRD06/graph-learning/research-papers-ledger.md	48	48	algorithm_family	A09-O0930
vector-quantization	Product Quantization	docs_PRD06/graph-learning/research-papers-ledger.md	48	48	storage_algorithm	A09-O0931
lsm-compaction	LSM	docs_PRD06/graph-learning/research-papers-ledger.md	70	70	storage_algorithm	A09-O0932
wal-group-commit	WAL	docs_PRD06/graph-learning/research-papers-ledger.md	71	71	storage_algorithm	A09-O0933
aries-recovery	ARIES	docs_PRD06/graph-learning/research-papers-ledger.md	71	71	storage_algorithm	A09-O0934
lsm-compaction	SSTable	docs_PRD06/graph-learning/research-papers-ledger.md	72	72	storage_algorithm	A09-O0935
lsm-compaction	LSM	docs_PRD06/graph-learning/research-papers-ledger.md	73	73	storage_algorithm	A09-O0936
bm25-scoring	BM25	docs_PRD06/graph-learning/research-papers-ledger.md	82	82	algorithm	A09-O0937
wand-pruning	WAND	docs_PRD06/graph-learning/research-papers-ledger.md	83	83	algorithm_family	A09-O0938
posting-compression	posting	docs_PRD06/graph-learning/research-papers-ledger.md	83	83	storage_algorithm	A09-O0939
wand-pruning	WAND	docs_PRD06/graph-learning/research-papers-ledger.md	84	84	algorithm_family	A09-O0940
fst-dictionary	FST	docs_PRD06/graph-learning/research-papers-ledger.md	85	85	storage_algorithm	A09-O0941
vamana-ann	DiskANN	docs_PRD06/graph-learning/research-papers-ledger.md	90	90	algorithm_family	A09-O0942
out-of-core-graph-processing	GraphChi	docs_PRD06/graph-learning/research-papers-ledger.md	90	90	storage_algorithm	A09-O0943
semiring-traversal	Semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	1	1	algorithm_family	A09-O0944
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	6	6	algorithm_family	A09-O0945
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	7	7	algorithm	A09-O0946
reachability	reachability	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	7	7	algorithm_family	A09-O0947
triangle-counting	triangle counting	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	7	7	algorithm	A09-O0948
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	7	7	algorithm_family	A09-O0949
spmv-spgemm	sparse matrix	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	7	7	algorithm_family	A09-O0950
spmv-spgemm	SpMV	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	18	18	algorithm_family	A09-O0951
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	19	19	algorithm_family	A09-O0952
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	23	23	algorithm_family	A09-O0953
shortest-paths	shortest path	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	28	28	algorithm_family	A09-O0954
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	29	29	algorithm	A09-O0955
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	30	30	algorithm	A09-O0956
reachability	reachability	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	31	31	algorithm_family	A09-O0957
triangle-counting	triangle counting	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	33	33	algorithm	A09-O0958
csr-build	CSR	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	36	36	storage_algorithm	A09-O0959
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	36	36	algorithm_family	A09-O0960
csr-build	CSR	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	43	43	storage_algorithm	A09-O0961
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	44	44	algorithm_family	A09-O0962
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	48	48	algorithm	A09-O0963
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	49	49	algorithm_family	A09-O0964
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	50	50	algorithm_family	A09-O0965
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	55	55	algorithm_family	A09-O0966
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	60	60	algorithm	A09-O0967
semiring-traversal	Semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	62	62	algorithm_family	A09-O0968
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	70	70	algorithm_family	A09-O0969
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	76	76	algorithm	A09-O0970
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	78	78	algorithm	A09-O0971
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	84	84	algorithm_family	A09-O0972
frontier-push-pull	push/pull	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	86	86	algorithm_family	A09-O0973
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	89	89	algorithm	A09-O0974
semiring-traversal	min_plus	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	89	89	algorithm_family	A09-O0975
pagerank	PageRank	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	91	91	algorithm	A09-O0976
betweenness-centrality	Betweenness	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	91	91	algorithm	A09-O0977
fastsv	FastSV	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	92	92	algorithm	A09-O0978
triangle-counting	triangle counting	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	119	119	algorithm	A09-O0979
triangle-counting	Triangles	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	121	121	algorithm	A09-O0980
triangle-counting	triangle	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	122	122	algorithm	A09-O0981
triangle-counting	triangles	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	125	125	algorithm	A09-O0982
frontier-push-pull	push/pull	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	141	141	algorithm_family	A09-O0983
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	142	142	algorithm_family	A09-O0984
lsm-compaction	LSM	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	143	143	storage_algorithm	A09-O0985
bolt-protocol	bolt	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	143	143	protocol	A09-O0986
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	146	146	algorithm	A09-O0987
roaring-idsets	roaring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	151	151	storage_algorithm	A09-O0988
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	151	151	algorithm_family	A09-O0989
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	159	159	algorithm	A09-O0990
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	160	160	algorithm_family	A09-O0991
triangle-counting	triangle counting	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	161	161	algorithm	A09-O0992
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	162	162	algorithm_family	A09-O0993
frontier-push-pull	push/pull	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	162	162	algorithm_family	A09-O0994
csr-build	csr	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	168	168	storage_algorithm	A09-O0995
lsm-compaction	lsm	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	170	170	storage_algorithm	A09-O0996
roaring-idsets	roaring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	171	171	storage_algorithm	A09-O0997
hook-shortcut	hooking	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	172	172	algorithm	A09-O0998
fastsv	FastSV	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	173	173	algorithm	A09-O0999
pagerank	PageRank	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	173	173	algorithm	A09-O1000
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	174	174	algorithm_family	A09-O1001
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	174	174	algorithm_family	A09-O1002
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	175	175	algorithm_family	A09-O1003
triangle-counting	triangle	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	176	176	algorithm	A09-O1004
semiring-traversal	Semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	1	1	algorithm_family	A09-O1005
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	6	6	algorithm_family	A09-O1006
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	7	7	algorithm	A09-O1007
reachability	reachability	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	7	7	algorithm_family	A09-O1008
triangle-counting	triangle counting	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	7	7	algorithm	A09-O1009
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	7	7	algorithm_family	A09-O1010
spmv-spgemm	sparse matrix	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	7	7	algorithm_family	A09-O1011
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	15	15	algorithm_family	A09-O1012
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	18	18	algorithm_family	A09-O1013
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	22	22	algorithm_family	A09-O1014
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	23	23	algorithm	A09-O1015
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	24	24	algorithm	A09-O1016
reachability	reachability	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	25	25	algorithm_family	A09-O1017
triangle-counting	triangle counting	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	26	26	algorithm	A09-O1018
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	29	29	algorithm_family	A09-O1019
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	33	33	algorithm	A09-O1020
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	37	37	algorithm_family	A09-O1021
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	43	43	algorithm	A09-O1022
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	66	66	algorithm_family	A09-O1023
frontier-push-pull	push/pull	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	66	66	algorithm_family	A09-O1024
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	67	67	algorithm	A09-O1025
fastsv	FastSV	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	67	67	algorithm	A09-O1026
pagerank	PageRank	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	67	67	algorithm	A09-O1027
semiring-traversal	MIN_PLUS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	67	67	algorithm_family	A09-O1028
triangle-counting	triangle counting	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	81	81	algorithm	A09-O1029
triangle-counting	triangle	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	85	85	algorithm	A09-O1030
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	94	94	algorithm_family	A09-O1031
lsm-compaction	LSM	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	95	95	storage_algorithm	A09-O1032
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	96	96	algorithm	A09-O1033
roaring-idsets	roaring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	97	97	storage_algorithm	A09-O1034
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	97	97	algorithm_family	A09-O1035
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	117	117	algorithm_family	A09-O1036
frontier-push-pull	push/pull	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	121	121	algorithm_family	A09-O1037
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	130	130	algorithm	A09-O1038
semiring-traversal	MIN_PLUS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	131	131	algorithm_family	A09-O1039
triangle-counting	triangles	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	132	132	algorithm	A09-O1040
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	133	133	algorithm_family	A09-O1041
frontier-push-pull	push/pull	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	133	133	algorithm_family	A09-O1042
csr-build	csr	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	139	139	storage_algorithm	A09-O1043
lsm-compaction	lsm	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	141	141	storage_algorithm	A09-O1044
roaring-idsets	roaring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	141	141	storage_algorithm	A09-O1045
roaring-idsets	bitmap	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	142	142	storage_algorithm	A09-O1046
hook-shortcut	hooking	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	143	143	algorithm	A09-O1047
fastsv	FastSV	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	144	144	algorithm	A09-O1048
pagerank	PageRank	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	144	144	algorithm	A09-O1049
bfs	BFS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	145	145	algorithm	A09-O1050
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	145	145	algorithm_family	A09-O1051
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	147	147	algorithm_family	A09-O1052
fastsv	FastSV	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	148	148	algorithm	A09-O1053
pagerank	PageRank	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	148	148	algorithm	A09-O1054
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	150	150	algorithm_family	A09-O1055
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	150	150	algorithm_family	A09-O1056
semiring-traversal	semiring	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	151	151	algorithm_family	A09-O1057
triangle-counting	triangle	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	152	152	algorithm	A09-O1058
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	6	6	storage_algorithm	A09-O1059
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	6	6	storage_algorithm	A09-O1060
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	6	6	storage_algorithm	A09-O1061
bloom-filter	Bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	6	6	storage_algorithm	A09-O1062
roaring-idsets	roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	6	6	storage_algorithm	A09-O1063
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	6	6	protocol	A09-O1064
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	13	13	storage_algorithm	A09-O1065
cow-tree-snapshot	COPY-ON-WRITE	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	14	14	storage_algorithm	A09-O1066
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	15	15	storage_algorithm	A09-O1067
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	15	15	storage_algorithm	A09-O1068
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	15	15	storage_algorithm	A09-O1069
wal-group-commit	wal	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	16	16	storage_algorithm	A09-O1070
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	16	16	storage_algorithm	A09-O1071
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	17	17	storage_algorithm	A09-O1072
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	17	17	storage_algorithm	A09-O1073
roaring-idsets	roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	17	17	storage_algorithm	A09-O1074
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	17	17	protocol	A09-O1075
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	27	27	storage_algorithm	A09-O1076
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	27	27	storage_algorithm	A09-O1077
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	28	28	storage_algorithm	A09-O1078
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	28	28	storage_algorithm	A09-O1079
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	29	29	storage_algorithm	A09-O1080
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	30	30	storage_algorithm	A09-O1081
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	34	34	storage_algorithm	A09-O1082
triangle-counting	triangle	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	35	35	algorithm	A09-O1083
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	36	36	storage_algorithm	A09-O1084
roaring-idsets	bitmap	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	36	36	storage_algorithm	A09-O1085
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	36	36	protocol	A09-O1086
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	46	46	storage_algorithm	A09-O1087
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	48	48	storage_algorithm	A09-O1088
lsm-compaction	compaction	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	56	56	storage_algorithm	A09-O1089
bloom-filter	Bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	57	57	storage_algorithm	A09-O1090
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	58	58	storage_algorithm	A09-O1091
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	59	59	protocol	A09-O1092
roaring-idsets	Roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	60	60	storage_algorithm	A09-O1093
lsm-compaction	compaction	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	61	61	storage_algorithm	A09-O1094
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	61	61	protocol	A09-O1095
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	68	68	storage_algorithm	A09-O1096
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	68	68	storage_algorithm	A09-O1097
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	69	69	storage_algorithm	A09-O1098
roaring-idsets	roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	70	70	storage_algorithm	A09-O1099
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	71	71	protocol	A09-O1100
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	80	80	storage_algorithm	A09-O1101
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	80	80	storage_algorithm	A09-O1102
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	81	81	storage_algorithm	A09-O1103
csr-build	CSR	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	81	81	storage_algorithm	A09-O1104
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	82	82	storage_algorithm	A09-O1105
roaring-idsets	roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	82	82	storage_algorithm	A09-O1106
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	84	84	storage_algorithm	A09-O1107
roaring-idsets	bitmap	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	84	84	storage_algorithm	A09-O1108
tolerant-validation	epsilon	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	91	91	verification_method	A09-O1109
csr-build	CSR	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	94	94	storage_algorithm	A09-O1110
roaring-idsets	bitmap	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	107	107	storage_algorithm	A09-O1111
wal-group-commit	group commit	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	111	111	storage_algorithm	A09-O1112
lsm-compaction	compaction	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	127	127	storage_algorithm	A09-O1113
lsm-compaction	lsm	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	129	129	storage_algorithm	A09-O1114
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	129	129	storage_algorithm	A09-O1115
lsm-compaction	lsm	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	130	130	storage_algorithm	A09-O1116
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	130	130	storage_algorithm	A09-O1117
mvcc-snapshot	mvcc	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	133	133	protocol	A09-O1118
roaring-idsets	Roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	139	139	storage_algorithm	A09-O1119
roaring-idsets	roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	140	140	storage_algorithm	A09-O1120
