canonical_hint	raw_name	path	line_start	line_end	context_kind	evidence_id
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	68	68	algorithm	A07-O0900
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	69	69	algorithm	A07-O0901
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	70	70	algorithm_family	A07-O0902
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	70	70	storage_algorithm	A07-O0903
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	71	71	algorithm_family	A07-O0904
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	81	81	algorithm	A07-O0905
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	82	82	algorithm_family	A07-O0906
bm25-scoring	BM25	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	82	82	algorithm	A07-O0907
recall-validation	recall@k	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	83	83	verification_method	A07-O0908
ivf-probe	nprobe	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	94	94	algorithm_family	A07-O0909
recall-validation	recall@k	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	96	96	verification_method	A07-O0910
roaring-idsets	bitmap	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	105	105	storage_algorithm	A07-O0911
vector-quantization	OPQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	106	106	storage_algorithm	A07-O0912
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	118	118	algorithm	A07-O0913
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	120	120	algorithm_family	A07-O0914
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	120	120	storage_algorithm	A07-O0915
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	121	121	algorithm_family	A07-O0916
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	121	121	storage_algorithm	A07-O0917
ivf-probe	nprobe	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	123	123	algorithm_family	A07-O0918
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	128	128	algorithm	A07-O0919
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	128	128	algorithm_family	A07-O0920
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	129	129	algorithm_family	A07-O0921
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	137	137	algorithm	A07-O0922
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	138	138	algorithm	A07-O0923
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	139	139	algorithm	A07-O0924
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	139	139	algorithm_family	A07-O0925
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	139	139	storage_algorithm	A07-O0926
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	140	140	algorithm_family	A07-O0927
vamana-ann	Vamana	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	141	141	algorithm_family	A07-O0928
vector-quantization	SBQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	141	141	storage_algorithm	A07-O0929
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	142	142	algorithm	A07-O0930
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	142	142	algorithm_family	A07-O0931
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	142	142	algorithm_family	A07-O0932
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	143	143	algorithm_family	A07-O0933
bm25-scoring	BM25	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	152	152	algorithm	A07-O0934
posting-compression	posting	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	152	152	storage_algorithm	A07-O0935
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	1	1	storage_algorithm	A07-O0936
wal-group-commit	wal	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	6	6	storage_algorithm	A07-O0937
wal-group-commit	group commit	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	21	21	storage_algorithm	A07-O0938
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	37	37	storage_algorithm	A07-O0939
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	51	51	storage_algorithm	A07-O0940
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	57	57	storage_algorithm	A07-O0941
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	58	58	storage_algorithm	A07-O0942
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	65	65	storage_algorithm	A07-O0943
wal-group-commit	wal	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	81	81	storage_algorithm	A07-O0944
wal-group-commit	group commit	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	94	94	storage_algorithm	A07-O0945
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	104	104	algorithm_family	A07-O0946
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	114	114	storage_algorithm	A07-O0947
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	115	115	storage_algorithm	A07-O0948
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	121	121	protocol	A07-O0949
mvcc-snapshot	mvcc	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	122	122	protocol	A07-O0950
wal-group-commit	group commit	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	128	128	storage_algorithm	A07-O0951
wal-group-commit	group commit	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	129	129	storage_algorithm	A07-O0952
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	131	131	storage_algorithm	A07-O0953
wal-group-commit	wal	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	141	141	storage_algorithm	A07-O0954
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	142	142	storage_algorithm	A07-O0955
wal-group-commit	wal	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	143	143	storage_algorithm	A07-O0956
aries-recovery	ARIES	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	147	147	storage_algorithm	A07-O0957
lsm-compaction	lsm	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	148	148	storage_algorithm	A07-O0958
wal-group-commit	WAL	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	148	148	storage_algorithm	A07-O0959
mvcc-snapshot	mvcc	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	149	149	protocol	A07-O0960
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	150	150	algorithm_family	A07-O0961
